Draft_Year,ID.Pick,Round,Round.Pick,Pick,Draft_Franchise,Franchise,Player_Name,Height,Player_Height,Height_Inches,Player_Weight_LBS,Player_College,Player_Birthday
1987,4.8,4,8,77,Nuggets,Nuggets,David Boone,,NA,NA,NA,,
1987,4.9,4,9,78,SuperSonics,Sonics,Todd Linder,,NA,NA,NA,,
1987,4.1,4,1,79,Bulls,Bulls,Jack Haley,6'10'',6.8333306,82,240,UCLA,1/27/64
1987,4.11,4,11,80,Cavaliers,Cavaliers,Carven Holcomb,,NA,NA,NA,,
1987,4.12,4,12,81,Wizards,Wizards,Scott Thompson,,NA,NA,NA,,
1987,4.13,4,13,82,Rockets,Rockets,Joe Niego,,NA,NA,NA,,
1987,4.14,4,14,83,Warriors,Warriors,Benny Bolton,,NA,NA,NA,,
1987,4.15,4,15,84,Jazz,Jazz,Reuben Holmes,,NA,NA,NA,,
1987,4.16,4,16,85,76ers,76ers,Brian Rahilly,,NA,NA,NA,,
1987,4.17,4,17,86,Trail Blazers,Trail Blazers,Norwood Barber,,NA,NA,NA,,
1987,4.18,4,18,87,Bucks,Bucks,Darryl Bedford,,NA,NA,NA,,
1987,4.19,4,19,88,Pistons,Pistons,Dave Popson,6'10'',6.8333306,82,220,North Carolina,5/17/64
1987,4.2,4,2,89,Mavericks,Mavericks,David Johnson,,NA,NA,NA,,
1987,4.21,4,21,90,Hawks,Hawks,Theofanis Christodoulou,,NA,NA,NA,,
1987,4.22,4,22,91,Celtics,Celtics,Darryl Kennedy,,NA,NA,NA,,
1987,4.23,4,23,92,Lakers,Lakers,Ralph Tally,,NA,NA,NA,,
1987,5.1,5,1,93,Clippers,Clippers,Chad Kessler,,NA,NA,NA,,
1987,5.2,5,2,94,Nets,Nets,James Blackmon,,NA,NA,NA,,
1987,5.3,5,3,95,Knicks,Knicks,Glenn Clem,,NA,NA,NA,,
1987,5.4,5,4,96,Spurs,Spurs,Dennis Williams,,NA,NA,NA,,
1987,5.5,5,5,97,Kings,Kings,Vernon Carr,,NA,NA,NA,,
1987,5.6,5,6,98,Cavaliers,Cavaliers,Carl Lott,,NA,NA,NA,,
1987,5.7,5,7,99,Suns,Suns,Brent Counts,,NA,NA,NA,,
1987,5.8,5,8,100,Nuggets,Nuggets,Ron Grandison,6'6'',6.4999974,78,215,New Orleans,7/9/64
1987,5.9,5,9,101,SuperSonics,Sonics,Michael Tait,,NA,NA,NA,,
1987,5.1,5,1,102,Bulls,Bulls,Anthony Wilson,,NA,NA,NA,,
1987,5.11,5,11,103,Pacers,Pacers,Mike Milling,,NA,NA,NA,,
1987,5.12,5,12,104,Rockets,Rockets,Andre LaFleur,,NA,NA,NA,,
1987,5.13,5,13,105,Warriors,Warriors,Terry Williams,,NA,NA,NA,,
1987,5.14,5,14,106,Wizards,Wizards,Patrick Fairs,,NA,NA,NA,,
1987,5.15,5,15,107,Jazz,Jazz,Bart Kofoed,6'4'',6.3333308,76,210,Kearney State,3/24/64
1987,5.16,5,16,108,76ers,76ers,Frank Ross,,NA,NA,NA,,
1987,5.17,5,17,109,Trail Blazers,Trail Blazers,David Moss,,NA,NA,NA,,
1987,5.18,5,18,110,Bucks,Bucks,Brian Vaughns,,NA,NA,NA,,
1987,5.19,5,19,111,Pistons,Pistons,Gerry Wright,,NA,NA,NA,,
1987,5.2,5,2,112,Mavericks,Mavericks,Sam Hill,,NA,NA,NA,,
1987,5.21,5,21,113,Hawks,Hawks,Jose Montero,,NA,NA,NA,,
1987,5.22,5,22,114,Celtics,Celtics,Dave Butler,,NA,NA,NA,,
1987,6.1,6,1,115,Lakers,Lakers,Kenny Travis,,NA,NA,NA,,
1987,6.2,6,2,116,Clippers,Clippers,Martin Nessley,,NA,NA,NA,,
1987,6.3,6,3,117,Knicks,Knicks,Howard Triche,,NA,NA,NA,,
1987,6.4,6,4,118,Nets,Nets,Perry Bromwell,,NA,NA,NA,,
1987,6.5,6,5,119,Spurs,Spurs,Ricky Brown,,NA,NA,NA,,
1987,6.6,6,6,120,Kings,Kings,Darryl Thomas,,NA,NA,NA,,
1987,6.7,6,7,121,Cavaliers,Cavaliers,Harold Jensen,,NA,NA,NA,,
1987,6.8,6,8,122,Suns,Suns,Marcel Boyce,,NA,NA,NA,,
1987,6.9,6,9,123,Nuggets,Nuggets,Kelvin Scarborough,,NA,NA,NA,,
1987,6.1,6,1,124,SuperSonics,Sonics,Tom Gneiting,,NA,NA,NA,,
1987,6.11,6,11,125,Bulls,Bulls,Doug Altenberger,,NA,NA,NA,,
1987,6.12,6,12,126,Pacers,Pacers,Gary Graham,,NA,NA,NA,,
1987,6.13,6,13,127,Warriors,Warriors,Sarunas Marciulionis,6'5'',6.4166641,77,200,State Univ. of Vilnius (LIT),6/13/64
1987,6.14,6,14,128,Wizards,Wizards,Dwayne Scholten,,NA,NA,NA,,
1987,6.15,6,15,129,Rockets,Rockets,Fred Jenkins,,NA,NA,NA,,
1987,6.16,6,16,130,Jazz,Jazz,Art Sabb,,NA,NA,NA,,
1987,6.17,6,17,131,76ers,76ers,Tracy Foster,,NA,NA,NA,,
1987,6.18,6,18,132,Trail Blazers,Trail Blazers,Bernard Johnson,,NA,NA,NA,,
1987,6.19,6,19,133,Bucks,Bucks,Gay Elmore,,NA,NA,NA,,
1987,6.2,6,2,134,Pistons,Pistons,Antoine Joubert,,NA,NA,NA,,
1987,6.21,6,21,135,Mavericks,Mavericks,Quintan Gates,,NA,NA,NA,,
1987,6.22,6,22,136,Hawks,Hawks,Riccardo Morandotti,,NA,NA,NA,,
1987,6.23,6,23,137,Celtics,Celtics,Tim Naegeli,,NA,NA,NA,,
1987,6.24,6,24,138,Lakers,Lakers,Frank Ford,,NA,NA,NA,,
1987,7.1,7,1,139,Clippers,Clippers,Henry Carr,,NA,NA,NA,,
1987,7.2,7,2,140,Nets,Nets,Frank Booker,,NA,NA,NA,,
1987,7.3,7,3,141,Knicks,Knicks,Wayne Williams,,NA,NA,NA,,
1987,7.4,7,4,142,Spurs,Spurs,Raynard Davis,,NA,NA,NA,,
1987,7.5,7,5,143,Kings,Kings,Scott Adubato,,NA,NA,NA,,
1987,7.6,7,6,144,Cavaliers,Cavaliers,Michael Foster,,NA,NA,NA,,
1987,7.7,7,7,145,Suns,Suns,Roy Singleton,,NA,NA,NA,,
1987,7.8,7,8,146,Nuggets,Nuggets,Rowan Gomes,,NA,NA,NA,,
1987,7.9,7,9,147,SuperSonics,Sonics,Mike Giomi,,NA,NA,NA,,
1987,7.1,7,1,148,Bulls,Bulls,Earvin Leavy,,NA,NA,NA,,
1987,7.11,7,11,149,Pacers,Pacers,Montel Hatcher,,NA,NA,NA,,
1987,7.12,7,12,150,Wizards,Wizards,Jamie Dixon,,NA,NA,NA,,
1987,7.13,7,13,151,Rockets,Rockets,Clarence Grier,,NA,NA,NA,,
1987,7.14,7,14,152,Warriors,Warriors,Ronnie Leggette,,NA,NA,NA,,
1987,7.15,7,15,153,Jazz,Jazz,Keith Webster,,NA,NA,NA,,
1987,7.16,7,16,154,76ers,76ers,Eric Semisch,,NA,NA,NA,,
1987,7.17,7,17,155,Trail Blazers,Trail Blazers,Kenny Stone,,NA,NA,NA,,
1987,7.18,7,18,156,Nuggets,Nuggets,Curtis Hunter,,NA,NA,NA,,
1987,7.19,7,19,157,Pistons,Pistons,Mark Gottfried,,NA,NA,NA,,
1987,7.2,7,2,158,Mavericks,Mavericks,Gerald White,,NA,NA,NA,,
1987,7.21,7,21,159,Hawks,Hawks,Franjo Arapovic,,NA,NA,NA,,
1987,7.22,7,22,160,Celtics,Celtics,Jerry Corcoran,,NA,NA,NA,,
1987,7.23,7,23,161,Lakers,Lakers,Ron Vanderschaaf,,NA,NA,NA,,
1986,1.1,1,1,1,Cavaliers,Cavaliers,Brad Daugherty,7'0'',6.9999972,84,245,North Carolina,10/19/65
1986,1.2,1,2,2,Celtics,Celtics,Len Bias,,NA,NA,NA,,
1986,1.3,1,3,3,Warriors,Warriors,Chris Washburn,6'11'',6.9166639,83,225,North Carolina State,5/13/65
1986,1.4,1,4,4,Pacers,Pacers,Chuck Person,6'8'',6.666664,80,220,Auburn,6/27/64
1986,1.5,1,5,5,Knicks,Knicks,Kenny Walker,6'8'',6.666664,80,210,Kentucky,8/18/64
1986,1.6,1,6,6,Suns,Suns,William Bedford,7'0'',6.9999972,84,225,Memphis State,12/14/63
1986,1.7,1,7,7,Mavericks,Mavericks,Roy Tarpley,6'11'',6.9166639,83,230,Michigan,11/28/64
1986,1.8,1,8,8,Cavaliers,Cavaliers,Ron Harper,6'6'',6.4999974,78,185,Miami (OH),1/20/64
1986,1.9,1,9,9,Bulls,Bulls,Brad Sellers,7'0'',6.9999972,84,210,Ohio State,12/17/62
1986,1.1,1,1,10,Spurs,Spurs,Johnny Dawkins,6'2'',6.1666642,74,165,Duke,9/28/63
1986,1.11,1,11,11,Pistons,Pistons,John Salley,6'11'',6.9166639,83,230,Georgia Tech,5/16/64
1986,1.12,1,12,12,Wizards,Wizards,John Williams,6'8'',6.666664,80,235,LSU,10/26/66
1986,1.13,1,13,13,Nets,Nets,Dwayne Washington,6'2'',6.1666642,74,190,Syracuse,1/6/64
1986,1.14,1,14,14,Trail Blazers,Trail Blazers,Walter Berry,6'8'',6.666664,80,215,St. John's,5/14/64
1986,1.15,1,15,15,Jazz,Jazz,Dell Curry,6'4'',6.3333308,76,190,Virginia Tech,6/25/64
1986,1.16,1,16,16,Nuggets,Nuggets,Mo Martin,6'6'',6.4999974,78,200,St. Joseph's (PA),7/2/64
1986,1.17,1,17,17,Kings,Kings,Harold Pressley,6'7'',6.5833307,79,210,Villanova,7/14/63
1986,1.18,1,18,18,Nuggets,Nuggets,Mark Alarie,6'8'',6.666664,80,217,Duke,12/11/63
1986,1.19,1,19,19,Hawks,Hawks,Billy Thompson,6'7'',6.5833307,79,195,Louisville,12/1/63
1986,1.2,1,2,20,Rockets,Rockets,Buck Johnson,6'7'',6.5833307,79,190,Alabama,1/3/64
1986,1.21,1,21,21,Wizards,Wizards,Anthony Jones,6'6'',6.4999974,78,195,UNLV,9/13/62
1986,1.22,1,22,22,Bucks,Bucks,Scott Skiles,6'1'',6.0833309,73,180,Michigan State,3/5/64
1986,1.23,1,23,23,Lakers,Lakers,Ken Barlow,,NA,NA,NA,,
1986,1.24,1,24,24,Trail Blazers,Trail Blazers,Arvidas Sabonis,7'3'',7.2499971,87,279,none,12/19/64
1986,2.1,2,1,25,Mavericks,Mavericks,Mark Price,6'0'',5.9999976,72,170,Georgia Tech,2/15/64
1986,2.2,2,2,26,Pacers,Pacers,Greg Dreiling,7'1'',7.0833305,85,250,Kansas,11/7/63
1986,2.3,2,3,27,Pistons,Pistons,Dennis Rodman,6'7'',6.5833307,79,210,SE Oklahoma State,5/13/61
1986,2.4,2,4,28,Bulls,Bulls,Larry Krystkowiak,6'9'',6.7499973,81,220,Montana,9/23/64
1986,2.5,2,5,29,Cavaliers,Cavaliers,Johnny Newman,6'7'',6.5833307,79,190,Richmond,11/28/63
1986,2.6,2,6,30,SuperSonics,Sonics,Nate McMillan,6'5'',6.4166641,77,195,North Carolina State,8/3/64
1986,2.7,2,7,31,Suns,Suns,Joe Ward,,NA,NA,NA,,
1986,2.8,2,8,32,Hawks,Hawks,Cedric Henderson,6'8'',6.666664,80,210,Georgia,10/3/65
1986,2.9,2,9,33,Spurs,Spurs,Kevin Duckworth,7'0'',6.9999972,84,275,Eastern Illinois,4/1/64
1986,2.1,2,1,34,Kings,Kings,Johnny Rogers,6'10'',6.8333306,82,225,California-Irvine,12/30/63
1986,2.11,2,11,35,Mavericks,Mavericks,Milt Wagner,6'5'',6.4166641,77,185,Louisville,2/20/63
1986,2.12,2,12,36,Wizards,Wizards,Steve Mitchell,,NA,NA,NA,,
1986,2.13,2,13,37,Trail Blazers,Trail Blazers,Parragiotis Fasoulas,,NA,NA,NA,,
1986,2.14,2,14,38,SuperSonics,Sonics,Lemone Lampley,,NA,NA,NA,,
1986,2.15,2,15,39,Suns,Suns,Rafael Addison,6'7'',6.5833307,79,215,Syracuse,7/22/64
1986,2.16,2,16,40,Hawks,Hawks,Augusto Binelli,,NA,NA,NA,,
1986,2.17,2,17,41,Nuggets,Nuggets,Otis Smith,6'5'',6.4166641,77,210,Jacksonville,1/30/64
1986,2.18,2,18,42,Hawks,Hawks,Ron Kellogg,,NA,NA,NA,,
1986,2.19,2,19,43,Rockets,Rockets,Dave Feitl,6'11'',6.9166639,83,235,UTEP,6/8/62
1986,2.2,2,2,44,76ers,76ers,David Wingate,6'5'',6.4166641,77,185,Georgetown,12/15/63
1986,2.21,2,21,45,Bucks,Bucks,Keith Smith,6'3'',6.2499975,75,180,Loyola Marymount,3/9/64
1986,2.22,2,22,46,Suns,Suns,Jeff Hornacek,6'3'',6.2499975,75,190,Iowa State,5/3/63
1986,2.23,2,23,47,Knicks,Knicks,Michael Jackson,6'7'',6.5833307,79,215,Los Angeles State,7/31/49
1986,3.1,3,1,48,Spurs,Spurs,Forrest McKenzie,6'7'',6.5833307,79,200,Loyola Marymount,2/16/63
1986,3.2,3,2,49,Trail Blazers,Trail Blazers,Juden Smith,,NA,NA,NA,,
1986,3.3,3,3,50,Cavaliers,Cavaliers,Kevin Henderson,6'4'',6.3333308,76,195,Cal. State-Fullerton,3/22/64
1986,3.4,3,4,51,Warriors,Warriors,Mike Williams,6'8'',6.666664,80,255,Bradley,8/14/63
1986,3.5,3,5,52,Bulls,Bulls,Ricky Wilson,6'3'',6.2499975,75,195,George Mason,7/16/64
1986,3.6,3,6,53,SuperSonics,Sonics,Tod Murphy,6'9'',6.7499973,81,220,California-Irvine,12/24/63
1986,3.7,3,7,54,Clippers,Clippers,Dwayne Polee,6'5'',6.4166641,77,180,Pepperdine,3/2/63
1986,3.8,3,8,55,Suns,Suns,Ken Gattison,6'8'',6.666664,80,225,Old Dominion,5/23/64
1986,3.9,3,9,56,76ers,76ers,Keith Colbert,,NA,NA,NA,,
1986,3.1,3,1,57,Kings,Kings,Bruce Douglas,6'3'',6.2499975,75,195,Illinois,4/9/64
1986,3.11,3,11,58,Wizards,Wizards,David Henderson,6'5'',6.4166641,77,195,Duke,7/21/64
1986,3.12,3,12,59,Warriors,Warriors,Wendell Alexis,,NA,NA,NA,,
1986,3.13,3,13,60,Trail Blazers,Trail Blazers,Drazen Petrovic,6'5'',6.4166641,77,195,Zagreb,10/22/64
1986,3.14,3,14,61,Jazz,Jazz,John Shasky,6'11'',6.9166639,83,235,Minnesota,7/31/64
1986,3.15,3,15,62,Mavericks,Mavericks,Anthony Welch,,NA,NA,NA,,
1986,3.16,3,16,63,Jazz,Jazz,Bill Breeding,,NA,NA,NA,,
1986,3.17,3,17,64,Nuggets,Nuggets,Don Redden,,NA,NA,NA,,
1986,3.18,3,18,65,Hawks,Hawks,Dave Hoppen,6'11'',6.9166639,83,235,Nebraska,3/13/64
1986,3.19,3,19,66,Rockets,Rockets,Anthony Bowie,6'6'',6.4999974,78,190,Oklahoma,11/9/63
1986,3.2,3,2,67,76ers,76ers,Ron Rowan,6'5'',6.4166641,77,200,St. John's,4/23/62
1986,3.21,3,21,68,Bucks,Bucks,Baskerville Holmes,,NA,NA,NA,,
1986,3.22,3,22,69,Lakers,Lakers,Andre Turner,5'11'',5.9166643,71,160,Memphis State,12/13/64
1986,3.23,3,23,70,Hawks,Hawks,Jim Les,5'11'',5.9166643,71,165,Bradley,8/18/63
1986,4.1,4,1,71,Knicks,Knicks,Calvin Thompson,,NA,NA,NA,,
1986,4.2,4,2,72,Pacers,Pacers,Derrick Taylor,,NA,NA,NA,,
1986,4.3,4,3,73,Cavaliers,Cavaliers,Warren Martin,,NA,NA,NA,,
1986,4.4,4,4,74,Bulls,Bulls,Scott MeentsIllinois,6'10'',6.8333306,82,225,Illinois,1/4/64
1986,4.5,4,5,75,Warriors,Warriors,Dan Bingenheimer,,NA,NA,NA,,
1986,4.6,4,6,76,SuperSonics,Sonics,Michael Graham,,NA,NA,NA,,
1986,4.7,4,7,77,Suns,Suns,Grant Gondrezick,6'5'',6.4166641,77,205,Pepperdine,1/19/63
1986,4.8,4,8,78,Clippers,Clippers,John Brownlee,,NA,NA,NA,,
1986,4.9,4,9,79,Spurs,Spurs,Carlos Briggs,,NA,NA,NA,,
1986,4.1,4,1,80,Kings,Kings,Alvin Franklin,,NA,NA,NA,,
1986,4.11,4,11,81,Nets,Nets,Steve Hale,,NA,NA,NA,,
1986,4.12,4,12,82,Wizards,Wizards,Barry Mungar,,NA,NA,NA,,
1986,4.13,4,13,83,Trail Blazers,Trail Blazers,David Shaffer,,NA,NA,NA,,
1986,4.14,4,14,84,Jazz,Jazz,Marty Embry,,NA,NA,NA,,
1986,4.15,4,15,85,Mavericks,Mavericks,Myron Jackson,6'3'',6.2499975,75,185,Arkansas-Little Rock,5/6/64
1986,4.16,4,16,86,Pistons,Pistons,Chauncey Robinson,,NA,NA,NA,,
1986,4.17,4,17,87,Nuggets,Nuggets,Anthony Watson,,NA,NA,NA,,
1986,4.18,4,18,88,Hawks,Hawks,Efrem Winters,,NA,NA,NA,,
1986,4.19,4,19,89,Rockets,Rockets,Conner Henry,6'7'',6.5833307,79,195,Cal. State-Santa Barbara,7/21/63
1986,4.2,4,2,90,76ers,76ers,Wes Stallings,,NA,NA,NA,,
1986,4.21,4,21,91,Kings,Kings,Bob Beecher,,NA,NA,NA,,
1986,4.22,4,22,92,Lakers,Lakers,Dale Blaney,,NA,NA,NA,,
1986,4.23,4,23,93,Celtics,Celtics,Tony Benford,,NA,NA,NA,,
1986,5.1,5,1,94,Knicks,Knicks,Jerome Mincey,,NA,NA,NA,,
1986,5.2,5,2,95,Pacers,Pacers,Richard Rellford,6'6'',6.4999974,78,230,Michigan,2/16/64
1986,5.3,5,3,96,Cavaliers,Cavaliers,Ben Davis,,NA,NA,NA,,
1986,5.4,5,4,97,Warriors,Warriors,Clinton Smith,6'6'',6.4999974,78,210,Cleveland State,1/19/64
1986,5.5,5,5,98,Bulls,Bulls,Jimmy Gilbert,,NA,NA,NA,,
1986,5.6,5,6,99,SuperSonics,Sonics,Dominic Pressley,6'2'',6.1666642,74,170,Boston College,5/30/64
1986,5.7,5,7,100,Clippers,Clippers,Steffond Johnson,6'8'',6.666664,80,240,San Diego State,11/4/62
1986,5.8,5,8,101,Suns,Suns,Greg Spurling,,NA,NA,NA,,
1986,5.9,5,9,102,Spurs,Spurs,Earl Kelley,,NA,NA,NA,,
1986,5.1,5,1,103,Kings,Kings,Keith Morrison,,NA,NA,NA,,
1986,5.11,5,11,104,Wizards,Wizards,Paul Fortier,,NA,NA,NA,,
1986,5.12,5,12,105,Nets,Nets,Archie Johnson,,NA,NA,NA,,
1986,5.13,5,13,106,Trail Blazers,Trail Blazers,Jerry Adams,,NA,NA,NA,,
1986,5.14,5,14,107,Jazz,Jazz,Kerry Boagni,,NA,NA,NA,,
1986,5.15,5,15,108,Mavericks,Mavericks,Jay Bilas,,NA,NA,NA,,
1986,5.16,5,16,109,Pistons,Pistons,Clarence Hanley,,NA,NA,NA,,
1986,5.17,5,17,110,Nuggets,Nuggets,Jon Collins,,NA,NA,NA,,
1986,5.18,5,18,111,Hawks,Hawks,Nicky Jones,,NA,NA,NA,,
1986,5.19,5,19,112,Rockets,Rockets,Andre Banks,,NA,NA,NA,,
1986,5.2,5,2,113,76ers,76ers,Kevin Holmes,,NA,NA,NA,,
1986,5.21,5,21,114,Bucks,Bucks,Bobby Deaton,,NA,NA,NA,,
1986,5.22,5,22,115,Lakers,Lakers,Roger Harden,,NA,NA,NA,,
1986,5.23,5,23,116,Celtics,Celtics,Dave Colbert,,NA,NA,NA,,
1986,6.1,6,1,117,Knicks,Knicks,Butch Wade,,NA,NA,NA,,
1986,6.2,6,2,118,Pacers,Pacers,Jeff Hall,,NA,NA,NA,,
1986,6.3,6,3,119,Cavaliers,Cavaliers,Gilbert Wilburn,,NA,NA,NA,,
1986,6.4,6,4,120,Bulls,Bulls,Pete Myers,6'6'',6.4999974,78,180,Arkansas-Little Rock,9/15/63
1986,6.5,6,5,121,Warriors,Warriors,Bobby Hurt,,NA,NA,NA,,
1986,6.6,6,6,122,SuperSonics,Sonics,Curtis Kitchen,6'9'',6.7499973,81,235,South Florida,1/30/64
1986,6.7,6,7,123,Suns,Suns,Jim McCaffrey,,NA,NA,NA,,
1986,6.8,6,8,124,Clippers,Clippers,Tim Kempton,6'10'',6.8333306,82,245,Notre Dame,1/25/64
1986,6.9,6,9,125,Spurs,Spurs,Kevin Lewis,,NA,NA,NA,,
1986,6.1,6,1,126,Kings,Kings,John Flowers,,NA,NA,NA,,
1986,6.11,6,11,127,Nets,Nets,Troy Webster,,NA,NA,NA,,
1986,6.12,6,12,128,Wizards,Wizards,Lorenzo Duncan,,NA,NA,NA,,
1986,6.13,6,13,129,Trail Blazers,Trail Blazers,Tony Hampton,,NA,NA,NA,,
1986,6.14,6,14,130,Jazz,Jazz,Chuck Everson,,NA,NA,NA,,
1986,6.15,6,15,131,Mavericks,Mavericks,Greg Anderson,,NA,NA,NA,,
1986,6.16,6,16,132,Pistons,Pistons,Greg Grant,,NA,NA,NA,,
1986,6.17,6,17,133,Nuggets,Nuggets,Anthony Frederick,6'7'',6.5833307,79,205,Pepperdine,12/7/64
1986,6.18,6,18,134,Hawks,Hawks,Aleksandr Volkov,6'10'',6.8333306,82,218,Kiev Institute,3/29/64
1986,6.19,6,19,135,Rockets,Rockets,Robert Worthy,,NA,NA,NA,,
1986,6.2,6,2,136,76ers,76ers,Andre McCloud,,NA,NA,NA,,
1986,6.21,6,21,137,Bucks,Bucks,John Kimbrell,,NA,NA,NA,,
1986,6.22,6,22,138,Lakers,Lakers,Walter Downing,,NA,NA,NA,,
1986,6.23,6,23,139,Celtics,Celtics,Greg Wendt,,NA,NA,NA,,
1986,7.1,7,1,140,Knicks,Knicks,Duane Kendall,,NA,NA,NA,,
1986,7.2,7,2,141,Pacers,Pacers,Steve Woodside,,NA,NA,NA,,
1986,7.3,7,3,142,Cavaliers,Cavaliers,Ralph Dalton,,NA,NA,NA,,
1986,7.4,7,4,143,Warriors,Warriors,Steve Kenilvort,,NA,NA,NA,,
1986,7.5,7,5,144,Bulls,Bulls,Robert Henderson,,NA,NA,NA,,
1986,7.6,7,6,145,SuperSonics,Sonics,Glen McCants,,NA,NA,NA,,
1986,7.7,7,7,146,Clippers,Clippers,Johnny Brown,,NA,NA,NA,,
1986,7.8,7,8,147,Suns,Suns,Damon Goodwin,,NA,NA,NA,,
1986,7.9,7,9,148,Spurs,Spurs,Michael Anderson,,NA,NA,NA,,
1986,7.1,7,1,149,Kings,Kings,Ron Rankin,,NA,NA,NA,,
1986,7.11,7,11,150,Wizards,Wizards,Joe Price,,NA,NA,NA,,
1986,7.12,7,12,151,Nets,Nets,Jim Dolan,,NA,NA,NA,,
1986,7.13,7,13,152,Trail Blazers,Trail Blazers,Randy Schiff,,NA,NA,NA,,
1986,7.14,7,14,153,Jazz,Jazz,Mark Mitchell,,NA,NA,NA,,
1986,7.15,7,15,154,Mavericks,Mavericks,Kim Cooksey,,NA,NA,NA,,
1986,7.16,7,16,155,Pistons,Pistons,Larry Polec,,NA,NA,NA,,
1986,7.17,7,17,156,Nuggets,Nuggets,Mike Marshall,,NA,NA,NA,,
1986,7.18,7,18,157,Hawks,Hawks,Valerie TikhonenkoNone,,NA,NA,NA,,
1986,7.19,7,19,158,Rockets,Rockets,Rick Olson,,NA,NA,NA,,
1986,7.2,7,2,159,76ers,76ers,Dan Palombizio,,NA,NA,NA,,
1986,7.21,7,21,160,Bucks,Bucks,Jeff Strong,,NA,NA,NA,,
1986,7.22,7,22,161,Lakers,Lakers,Mark Coleman,,NA,NA,NA,,
1986,7.23,7,23,162,Celtics,Celtics,Tom Ivey,,NA,NA,NA,,
1985,1.1,1,1,1,Knicks,Knicks,Patrick Ewing,7'0'',6.9999972,84,240,Georgetown,8/5/62
1985,1.2,1,2,2,Pacers,Pacers,Wayman Tisdale,6'9'',6.7499973,81,240,Oklahoma,6/9/64
1985,1.3,1,3,3,Clippers,Clippers,Benoit Benjamin,7'0'',6.9999972,84,250,Creighton,11/22/64
1985,1.4,1,4,4,SuperSonics,Sonics,Xavier McDaniel,6'7'',6.5833307,79,205,Wichita State,6/4/63
1985,1.5,1,5,5,Hawks,Hawks,Jon Koncak,7'0'',6.9999972,84,250,SMU,5/17/63
1985,1.6,1,6,6,Kings,Kings,Joe Kleine,6'11'',6.9166639,83,255,Arkansas,1/4/62
1985,1.7,1,7,7,Warriors,Warriors,Chris Mullin,6'6'',6.4999974,78,200,St. John's,7/30/63
1985,1.8,1,8,8,Mavericks,Mavericks,Detlef Schrempf,6'9'',6.7499973,81,214,Washington,1/21/63
1985,1.9,1,9,9,Cavaliers,Cavaliers,Charles Oakley,6'8'',6.666664,80,225,Virginia Union,12/18/63
1985,1.1,1,1,10,Suns,Suns,Ed Pinckney,6'9'',6.7499973,81,195,Villanova,3/27/63
1985,1.11,1,11,11,Bulls,Bulls,Keith Lee,6'10'',6.8333306,82,215,Memphis State,12/28/62
1985,1.12,1,12,12,Wizards,Wizards,Kenny Green,6'6'',6.4999974,78,210,Wake Forest,10/11/64
1985,1.13,1,13,13,Jazz,Jazz,Karl Malone,6'9'',6.7499973,81,250,Louisiana Tech,7/24/63
1985,1.14,1,14,14,Spurs,Spurs,Alfredrick Hughes,6'5'',6.4166641,77,215,Loyola (IL),7/19/62
1985,1.15,1,15,15,Nuggets,Nuggets,Blair Rasmussen,7'0'',6.9999972,84,250,Oregon,11/13/62
1985,1.16,1,16,16,Mavericks,Mavericks,Bill Wennington,7'0'',6.9999972,84,245,St. John's,12/26/63
1985,1.17,1,17,17,Mavericks,Mavericks,Uwe Blab,7'1'',7.0833305,85,252,Indiana,3/26/62
1985,1.18,1,18,18,Pistons,Pistons,Joe Dumars,6'3'',6.2499975,75,190,McNeese State,5/24/63
1985,1.19,1,19,19,Rockets,Rockets,Steve Harris,6'5'',6.4166641,77,195,Tulsa,10/15/63
1985,1.2,1,2,20,Celtics,Celtics,Sam Vincent,6'2'',6.1666642,74,185,Michigan State,5/18/63
1985,1.21,1,21,21,76ers,76ers,Terry Catledge,6'8'',6.666664,80,220,South Alabama,8/22/63
1985,1.22,1,22,22,Bucks,Bucks,Jerry Reynolds,6'8'',6.666664,80,200,LSU,12/23/62
1985,1.23,1,23,23,Lakers,Lakers,A.C. Green,6'9'',6.7499973,81,220,Oregon State,10/4/63
1985,1.24,1,24,24,Trail Blazers,Trail Blazers,Terry Porter,6'3'',6.2499975,75,195,Wisconsin-StevensPt.,4/8/63
1985,2.1,2,1,25,Trail Blazers,Trail Blazers,Mike Smrek,7'0'',6.9999972,84,250,Canisius,8/31/62
1985,2.2,2,2,26,Pacers,Pacers,Bill Martin,6'7'',6.5833307,79,205,Georgetown,8/16/62
1985,2.3,2,3,27,Pacers,Pacers,Dwayne McClain,6'6'',6.4999974,78,185,Villanova,2/7/63
1985,2.4,2,4,28,Bulls,Bulls,Ken Johnson,6'8'',6.666664,80,240,Michigan State,11/7/62
1985,2.5,2,5,29,Spurs,Spurs,Mike Brittain,7'0'',6.9999972,84,235,South Carolina,6/21/63
1985,2.6,2,6,30,Cavaliers,Cavaliers,Calvin Duncan,,NA,NA,NA,,
1985,2.7,2,7,31,Wizards,Wizards,Manute Bol,7'6'',7.499997,90,200,Bridgeport,10/16/62
1985,2.8,2,8,32,Suns,Suns,Nick Vanos,7'1'',7.0833305,85,255,Santa Clara,4/13/63
1985,2.9,2,9,33,76ers,76ers,Greg Stokes,6'10'',6.8333306,82,220,Iowa,8/5/63
1985,2.1,2,1,34,Bulls,Bulls,Aubrey Sherrod,,NA,NA,NA,,
